epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,9088.86,1.3599,0.88031,1.08183,0.86949,0.78333,0.85863,0.45445,1.59728,0.88908,1.1677,0.0064756,0.0064756,0.0064756
180,9139.9,1.36174,0.90185,1.09787,0.88164,0.80696,0.87093,0.46777,1.57764,1.01328,1.18465,0.0064558,0.0064558,0.0064558
181,9190.96,1.39005,0.88433,1.0952,0.86463,0.775,0.8538,0.44951,1.5967,1.09819,1.19032,0.006436,0.006436,0.006436
182,9241.99,1.32374,0.85249,1.08082,0.83945,0.78333,0.84796,0.463,1.57642,0.88889,1.16224,0.0064162,0.0064162,0.0064162
183,9293.03,1.38756,0.92349,1.10319,0.87426,0.76667,0.84581,0.44724,1.55677,0.89766,1.18263,0.0063964,0.0063964,0.0063964
184,9344.05,1.41794,0.96654,1.12031,0.89704,0.79863,0.87488,0.46367,1.54165,0.92096,1.16155,0.0063766,0.0063766,0.0063766
185,9395.06,1.36344,0.88907,1.07413,0.89194,0.75663,0.86153,0.4703,1.5669,0.91021,1.15726,0.0063568,0.0063568,0.0063568
186,9446.06,1.38146,0.96588,1.04684,0.87492,0.81607,0.88076,0.48957,1.54865,0.82966,1.14335,0.006337,0.006337,0.006337
187,9497.04,1.34414,0.86391,1.06787,0.88347,0.79167,0.86576,0.4636,1.58043,0.95775,1.19006,0.0063172,0.0063172,0.0063172
188,9548.13,1.37473,0.8882,1.09439,0.8787,0.79167,0.8616,0.44184,1.61258,0.95701,1.17575,0.0062974,0.0062974,0.0062974
189,9599.23,1.35525,0.88513,1.11649,0.88691,0.78423,0.87629,0.4552,1.59034,0.95707,1.15867,0.0062776,0.0062776,0.0062776
190,9650.21,1.40468,0.89358,1.0806,0.8766,0.8,0.87265,0.47888,1.5299,0.82023,1.13336,0.0062578,0.0062578,0.0062578
191,9701.25,1.35673,0.87031,1.09361,0.87723,0.79167,0.87541,0.48515,1.516,0.89402,1.12818,0.006238,0.006238,0.006238
192,9752.31,1.4209,0.89122,1.11119,0.8858,0.77562,0.84852,0.46292,1.55773,0.9272,1.13985,0.0062182,0.0062182,0.0062182
193,9803.36,1.40521,0.90235,1.10542,0.88921,0.78333,0.86275,0.46607,1.53043,0.87098,1.13058,0.0061984,0.0061984,0.0061984
194,9854.41,1.37125,0.88088,1.10394,0.84642,0.79167,0.86934,0.47076,1.5557,1.02884,1.14314,0.0061786,0.0061786,0.0061786
195,9905.38,1.33502,0.89528,1.06421,0.86974,0.77899,0.85093,0.45878,1.53026,0.84994,1.16915,0.0061588,0.0061588,0.0061588
196,9956.47,1.34981,0.8812,1.07875,0.92145,0.78333,0.88004,0.46148,1.55945,0.89379,1.14598,0.006139,0.006139,0.006139
197,10007.5,1.30139,0.85304,1.0584,0.88923,0.8028,0.86955,0.46155,1.57189,0.91845,1.14909,0.0061192,0.0061192,0.0061192
198,10058.5,1.36485,0.88873,1.07863,0.92055,0.7725,0.86837,0.46556,1.54715,0.91364,1.13703,0.0060994,0.0060994,0.0060994
199,10109.5,1.31934,0.92468,1.04295,0.93731,0.8,0.87322,0.4588,1.61613,0.90936,1.1607,0.0060796,0.0060796,0.0060796
200,10160.5,1.30815,0.87806,1.02769,0.91077,0.775,0.87551,0.47313,1.61145,0.81341,1.16758,0.0060598,0.0060598,0.0060598
201,10211.5,1.31642,0.85404,1.06687,0.87953,0.8,0.8753,0.47999,1.57556,0.91028,1.15,0.00604,0.00604,0.00604
202,10262.5,1.31932,0.85661,1.06385,0.86729,0.8,0.86482,0.48025,1.54058,0.92086,1.13195,0.0060202,0.0060202,0.0060202
203,10313.5,1.3475,0.83306,1.06816,0.91453,0.76667,0.8607,0.4627,1.63009,0.92453,1.18663,0.0060004,0.0060004,0.0060004
204,10364.6,1.35202,0.87649,1.10111,0.86135,0.78333,0.86987,0.45536,1.60342,0.95552,1.1487,0.0059806,0.0059806,0.0059806
205,10415.6,1.29877,0.85407,1.05784,0.87898,0.78682,0.87431,0.47623,1.57792,0.87938,1.17866,0.0059608,0.0059608,0.0059608
206,10466.6,1.40508,0.94948,1.09733,0.85629,0.79167,0.85985,0.47001,1.53321,0.92788,1.15097,0.005941,0.005941,0.005941
207,10517.7,1.3507,0.87658,1.08829,0.8806,0.79898,0.85969,0.46238,1.57968,0.92583,1.16425,0.0059212,0.0059212,0.0059212
208,10568.7,1.38384,0.83816,1.07481,0.88406,0.8,0.85256,0.44602,1.62303,0.98699,1.18301,0.0059014,0.0059014,0.0059014
209,10619.7,1.34111,0.85822,1.07261,0.86043,0.79167,0.85111,0.44939,1.61181,1.20988,1.17257,0.0058816,0.0058816,0.0058816
210,10670.8,1.32769,0.8448,1.07566,0.87961,0.79154,0.86648,0.46838,1.58401,0.91041,1.17976,0.0058618,0.0058618,0.0058618
211,10721.8,1.35393,0.82503,1.06792,0.86606,0.80823,0.87146,0.47416,1.573,1.14944,1.16443,0.005842,0.005842,0.005842
212,10772.8,1.32017,0.86902,1.06399,0.90401,0.78483,0.86566,0.47652,1.55712,0.85352,1.15672,0.0058222,0.0058222,0.0058222
213,10823.8,1.30308,0.82697,1.05897,0.88604,0.80833,0.87079,0.46682,1.56546,0.95289,1.15194,0.0058024,0.0058024,0.0058024
214,10874.9,1.35676,0.85237,1.08315,0.83534,0.85833,0.8655,0.47506,1.59653,1.09036,1.18661,0.0057826,0.0057826,0.0057826
215,10925.9,1.28955,0.79909,1.04743,0.83491,0.84289,0.87686,0.47073,1.58361,0.97334,1.17434,0.0057628,0.0057628,0.0057628
216,10976.9,1.28723,0.84377,1.02365,0.88038,0.79735,0.86789,0.48447,1.53851,0.91154,1.14901,0.005743,0.005743,0.005743
217,11028,1.29129,0.86794,1.04645,0.89804,0.73398,0.85154,0.47241,1.5281,0.90578,1.1454,0.0057232,0.0057232,0.0057232
218,11079.1,1.32175,0.86409,1.08876,0.90766,0.73725,0.85319,0.45568,1.55661,0.84587,1.15798,0.0057034,0.0057034,0.0057034
219,11130.1,1.30897,0.84216,1.06286,0.85734,0.80132,0.86204,0.44949,1.59569,0.90472,1.15451,0.0056836,0.0056836,0.0056836
220,11181.2,1.35109,0.78649,1.09103,0.86365,0.79167,0.86038,0.46999,1.55573,0.96082,1.16348,0.0056638,0.0056638,0.0056638
221,11232.2,1.30876,0.85952,1.08239,0.87271,0.79986,0.87436,0.47426,1.55424,0.92836,1.15714,0.005644,0.005644,0.005644
222,11283.3,1.3465,0.85527,1.10283,0.88093,0.81667,0.88285,0.47368,1.56113,0.992,1.16695,0.0056242,0.0056242,0.0056242
223,11334.4,1.35763,0.87376,1.08321,0.90808,0.82322,0.88178,0.46899,1.55816,0.83841,1.15061,0.0056044,0.0056044,0.0056044
224,11385.5,1.40218,0.9211,1.10988,0.86332,0.78333,0.86123,0.45837,1.53273,1.23601,1.15815,0.0055846,0.0055846,0.0055846
225,11436.5,1.3222,0.83684,1.06609,0.88576,0.8,0.86627,0.4647,1.55648,0.98943,1.1684,0.0055648,0.0055648,0.0055648
226,11487.5,1.32567,0.85829,1.06055,0.88728,0.78333,0.85784,0.47014,1.54921,1.10004,1.15237,0.005545,0.005545,0.005545
227,11538.5,1.28376,0.82465,1.04135,0.90392,0.8,0.87778,0.46531,1.5764,0.97527,1.16449,0.0055252,0.0055252,0.0055252
228,11589.5,1.249,0.79989,1.01717,0.90541,0.79772,0.86777,0.46574,1.56467,0.91198,1.16329,0.0055054,0.0055054,0.0055054
229,11640.6,1.31343,0.80935,1.06775,0.90326,0.775,0.86115,0.47302,1.56701,0.90767,1.17021,0.0054856,0.0054856,0.0054856
230,11691.6,1.37095,0.88598,1.07388,0.85195,0.8,0.87352,0.46487,1.5422,0.89467,1.15914,0.0054658,0.0054658,0.0054658
231,11742.7,1.30931,0.81517,1.07212,0.81621,0.85833,0.87282,0.45542,1.56204,0.85982,1.16063,0.005446,0.005446,0.005446
232,11793.7,1.35555,0.86135,1.06726,0.85062,0.80674,0.85221,0.45564,1.5794,0.8819,1.1661,0.0054262,0.0054262,0.0054262
233,11844.7,1.2639,0.80324,1.03645,0.91785,0.775,0.87806,0.47073,1.55679,0.87352,1.16861,0.0054064,0.0054064,0.0054064
234,11895.7,1.25629,0.7932,1.01535,0.87835,0.80833,0.8902,0.47652,1.55723,0.87133,1.15129,0.0053866,0.0053866,0.0053866
235,11946.8,1.30428,0.81485,1.06117,0.88212,0.8107,0.88608,0.47742,1.58246,0.905,1.1462,0.0053668,0.0053668,0.0053668
236,11997.8,1.33307,0.83176,1.05722,0.93349,0.76667,0.87831,0.48311,1.59292,0.86638,1.17533,0.005347,0.005347,0.005347
237,12048.8,1.23554,0.76694,1.03083,0.85408,0.82921,0.88142,0.49055,1.57819,0.91553,1.16847,0.0053272,0.0053272,0.0053272
238,12099.9,1.31999,0.81308,1.05811,0.90218,0.775,0.86155,0.46818,1.62092,1.1294,1.17626,0.0053074,0.0053074,0.0053074
239,12151,1.27922,0.79078,1.04136,0.8702,0.78333,0.85533,0.46,1.61829,1.0774,1.17963,0.0052876,0.0052876,0.0052876
240,12202,1.27743,0.84825,1.06067,0.9211,0.74167,0.86521,0.48688,1.58385,0.99329,1.17933,0.0052678,0.0052678,0.0052678
241,12253.1,1.36086,0.85582,1.10589,0.89333,0.76771,0.87011,0.4762,1.58227,1.0408,1.18606,0.005248,0.005248,0.005248
242,12304,1.23692,0.80535,1.05312,0.87079,0.78333,0.87355,0.48961,1.54448,1.22275,1.15717,0.0052282,0.0052282,0.0052282
243,12355.1,1.2928,0.81995,1.05634,0.8662,0.775,0.84784,0.47694,1.56776,1.09125,1.17814,0.0052084,0.0052084,0.0052084
244,12406.1,1.26779,0.83284,1.04627,0.87256,0.7988,0.85495,0.47443,1.57586,1.12447,1.17681,0.0051886,0.0051886,0.0051886
245,12457.2,1.30531,0.78821,1.04585,0.84538,0.83333,0.8669,0.46409,1.56428,1.11982,1.17341,0.0051688,0.0051688,0.0051688
246,12508.2,1.22545,0.77239,1.03329,0.8587,0.8103,0.86588,0.46078,1.59379,1.06569,1.17606,0.005149,0.005149,0.005149
247,12559.2,1.23622,0.75451,1.04622,0.85229,0.81741,0.86952,0.45693,1.60002,1.00093,1.1743,0.0051292,0.0051292,0.0051292
248,12610.3,1.27314,0.79574,1.0794,0.87187,0.79387,0.85107,0.4654,1.56712,1.34027,1.1541,0.0051094,0.0051094,0.0051094
249,12661.3,1.23863,0.7802,1.02699,0.92206,0.78871,0.87236,0.47391,1.51165,1.19851,1.13777,0.0050896,0.0050896,0.0050896
250,12712.4,1.23913,0.76244,1.01897,0.90221,0.79167,0.87241,0.47978,1.52743,1.17481,1.1518,0.0050698,0.0050698,0.0050698
251,12763.5,1.29529,0.82229,1.0732,0.85692,0.79855,0.8669,0.46715,1.5218,1.17363,1.16316,0.00505,0.00505,0.00505
252,12814.5,1.24232,0.7811,1.04523,0.87532,0.80833,0.87925,0.4767,1.51199,1.1341,1.15255,0.0050302,0.0050302,0.0050302
253,12865.5,1.24768,0.76636,1.06321,0.83236,0.83333,0.88218,0.47662,1.53623,1.21749,1.15919,0.0050104,0.0050104,0.0050104
254,12916.6,1.25717,0.7861,1.06164,0.84127,0.8392,0.88666,0.48158,1.512,1.14386,1.13384,0.0049906,0.0049906,0.0049906
255,12967.6,1.27195,0.81464,1.04716,0.92507,0.80833,0.89512,0.47872,1.5426,1.11858,1.15812,0.0049708,0.0049708,0.0049708
256,13018.6,1.24616,0.77186,1.03411,0.86475,0.79925,0.87471,0.48346,1.53954,1.13343,1.1491,0.004951,0.004951,0.004951
257,13069.7,1.21858,0.77678,1.04086,0.90143,0.78333,0.87076,0.48228,1.55551,1.1161,1.14848,0.0049312,0.0049312,0.0049312
258,13120.7,1.21243,0.78933,1.00286,0.88462,0.80833,0.87939,0.4876,1.53279,0.93202,1.14452,0.0049114,0.0049114,0.0049114
259,13171.8,1.2988,0.78891,1.07452,0.8754,0.81972,0.88364,0.4857,1.50245,0.93827,1.15722,0.0048916,0.0048916,0.0048916
