epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,3070.88,1.84312,1.29117,1.1415,0.61992,0.81592,0.76272,0.30897,0.98783,0.65498,0.66011,0.0007229,0.0007229,0.0007229
131,3094.79,1.82187,1.29894,1.0848,0.6995,0.65,0.6416,0.27904,1.01278,0.76654,0.65528,0.000713,0.000713,0.000713
132,3117.42,1.76602,1.32986,1.06996,0.88109,0.75,0.73505,0.29279,0.98862,0.65276,0.65756,0.0007031,0.0007031,0.0007031
133,3140.8,1.75983,1.29512,1.10359,0.86835,0.8,0.85497,0.3194,0.98431,1.3368,0.65681,0.0006932,0.0006932,0.0006932
134,3164,1.70699,1.22844,1.05738,0.8033,0.75,0.7384,0.32116,0.93602,0.68369,0.62799,0.0006833,0.0006833,0.0006833
135,3188.16,1.74884,1.23984,1.05549,0.94079,0.79478,0.83543,0.32871,1.01814,0.70332,0.6665,0.0006734,0.0006734,0.0006734
136,3212.49,1.99359,1.31818,1.19923,0.78899,0.75,0.76195,0.26748,1.03769,0.68812,0.66576,0.0006635,0.0006635,0.0006635
137,3237.35,1.71985,1.27854,1.06179,0.74746,0.75,0.77081,0.30227,1.00794,0.69101,0.65951,0.0006536,0.0006536,0.0006536
138,3261.21,1.6776,1.294,1.03973,0.86652,0.8,0.8665,0.35872,0.99242,0.60074,0.65985,0.0006437,0.0006437,0.0006437
139,3284.7,1.78319,1.27559,1.12292,0.7956,0.75,0.75335,0.27257,0.98846,0.76348,0.65531,0.0006338,0.0006338,0.0006338
140,3308.04,1.71997,1.26551,1.07926,0.73132,0.75,0.72235,0.25752,1.02528,0.83953,0.66955,0.0006239,0.0006239,0.0006239
141,3331.22,1.78298,1.2383,1.07587,0.73545,0.75,0.73912,0.31727,0.93728,0.65563,0.65039,0.000614,0.000614,0.000614
142,3353.87,1.69282,1.21329,1.05157,0.82976,0.75,0.76537,0.29665,1.06207,0.69778,0.69122,0.0006041,0.0006041,0.0006041
143,3376.57,1.7127,1.19866,1.02773,0.82918,0.8,0.83732,0.31971,0.97437,0.64961,0.64971,0.0005942,0.0005942,0.0005942
144,3399.17,1.9347,1.50697,1.16693,0.7349,0.75,0.79129,0.31478,0.96037,0.78732,0.64771,0.0005843,0.0005843,0.0005843
145,3421.75,1.7093,1.26679,1.03492,0.94001,0.78408,0.83462,0.33405,0.97778,0.64622,0.6572,0.0005744,0.0005744,0.0005744
146,3444.34,1.76403,1.28637,1.06964,0.79869,0.8,0.84691,0.33574,0.99341,0.87357,0.65851,0.0005645,0.0005645,0.0005645
147,3467.06,1.81034,1.25832,1.11593,0.83991,0.8,0.87999,0.3389,0.95796,0.75717,0.63852,0.0005546,0.0005546,0.0005546
